date,ward_id,hotspots,hotspots_48h,pm25_coverage,pm25_mean,pm25_mean_7d,pm25_slope_7d,humidity_mean,humidity_7d,humidity_trend_7d,temp_max,wind_max,precipitation_sum,days_since_rain,green_cover_pct,market_flag,income_ord,festival_window,doy_sin,doy_cos,burn_day,split_year
2023-12-17,kharadi,0,0.0,1.0,49.875,33.56666666666667,1.9267857142857143,68,61.285714285714285,-1.1428571428571428,28.0,15.5,0.0,21,18,0,2,0,-0.2426868445825954,0.9701046827361175,0,2023
2023-12-18,kharadi,0,0.0,1.0,48.05416666666667,36.88809523809523,3.3214285714285716,64,61.714285714285715,0.42857142857142855,27.3,18.4,0.0,22,18,0,2,0,-0.22596360824801906,0.974135744004672,0,2023
2023-12-19,kharadi,0,0.0,1.0,42.262499999999996,38.95654761904762,2.068452380952382,61,62.0,0.2857142857142857,26.7,15.6,0.0,23,18,0,2,0,-0.20917350564635637,0.9778785428342386,0,2023
2023-12-20,kharadi,0,0.0,1.0,33.204166666666666,39.11071428571428,0.15416666666666654,61,61.857142857142854,-0.14285714285714285,27.5,15.0,0.0,24,18,0,2,0,-0.19232150523909483,0.9813319716704275,0,2023
2023-12-21,kharadi,0,0.0,1.0,40.74583333333333,38.44166666666667,-0.6690476190476186,59,61.857142857142854,0.0,29.6,11.8,0.0,25,18,0,2,0,-0.17541259380427843,0.9844950085880858,0,2023
2023-12-22,kharadi,0,0.0,1.0,50.64166666666667,40.585119047619045,2.143452380952381,64,62.0,0.14285714285714285,30.0,9.8,0.0,26,18,0,2,0,-0.15845177496083632,0.9873667175937016,0,2023
2023-12-23,kharadi,0,0.0,1.0,38.19166666666667,43.825,3.239880952380953,55,62.57142857142857,0.5714285714285714,29.8,11.2,0.0,27,18,0,2,0,-0.14144406768794202,0.9899462489023779,0,2023
2023-12-24,kharadi,0,0.0,1.0,46.1625,43.28214285714286,-0.5428571428571425,54,61.714285714285715,-0.8571428571428571,29.3,10.9,0.0,28,18,0,2,0,-0.12439450483979998,0.9922328391893008,0,2023
2023-12-25,kharadi,0,0.0,1.0,51.475,42.75178571428571,-0.5303571428571426,61,59.714285714285715,-2.0,29.6,10.1,0.0,29,18,0,2,0,-0.10730813165636247,0.9942258118156161,0,2023
2023-12-26,kharadi,0,0.0,1.0,43.75833333333333,43.240476190476194,0.48869047619047634,61,59.285714285714285,-0.42857142857142855,30.8,11.0,0.0,30,18,0,2,0,-0.09019000427034513,0.9959245770286599,0,2023
2023-12-27,kharadi,0,0.0,1.0,47.25416666666666,43.454166666666666,0.21369047619047674,55,59.285714285714285,0.0,30.3,12.2,0.0,31,18,0,2,0,-0.07304518821104743,0.9973286321364752,0,2023
2023-12-28,kharadi,0,0.0,1.0,53.104166666666664,45.461309523809526,2.0071428571428567,64,58.42857142857143,-0.8571428571428571,30.0,12.3,0.0,32,18,0,2,0,-0.05587875690537313,0.9984375616565666,0,2023
2023-12-29,kharadi,0,1.0,1.0,38.425000000000004,47.22678571428571,1.7654761904761906,59,59.142857142857146,0.7142857142857143,30.0,12.1,0.0,33,18,0,2,0,-0.03869579017652689,0.9992510374388481,1,2023
2023-12-30,kharadi,1,1.0,1.0,30.729166666666668,45.48154761904762,-1.7452380952380955,57,58.42857142857143,-0.7142857142857143,29.7,8.9,0.0,34,18,0,2,0,-0.021501372740813793,0.999768818762748,1,2023
2023-12-31,kharadi,0,1.0,1.0,27.825,44.41547619047619,-1.0660714285714288,56,58.714285714285715,0.2857142857142857,30.1,12.9,0.0,35,18,0,2,0,-0.004300592702981974,0.9999907524084426,1,2023
2024-01-01,kharadi,1,1.0,1.0,37.34166666666667,41.795833333333334,-2.6196428571428574,58,59.0,0.2857142857142857,29.5,11.2,0.0,36,18,0,2,0,0.017201575418260506,0.9998520419557735,1,2024
2024-01-02,kharadi,0,0.0,1.0,47.59583333333333,39.776785714285715,-2.019047619047619,57,58.57142857142857,-0.42857142857142855,30.3,11.1,0.0,37,18,0,2,0,0.03439806061360801,0.9994082116062598,0,2024
2024-01-03,kharadi,0,0.0,1.0,50.19166666666666,40.324999999999996,0.5482142857142855,63,58.0,-0.5714285714285714,30.4,10.3,0.0,38,18,0,2,0,0.051584366869408364,0.9986686402879997,0,2024
2024-01-04,kharadi,0,0.0,1.0,55.62083333333334,40.74464285714286,0.41964285714285715,61,59.142857142857146,1.1428571428571428,30.3,12.3,0.0,39,18,0,2,0,0.06875540848113941,0.9976335468520451,0,2024
2024-01-05,kharadi,0,0.0,1.0,48.862500000000004,41.10416666666667,0.3595238095238104,60,58.714285714285715,-0.42857142857142855,29.7,9.2,0.0,40,18,0,2,0,0.08590610426133272,0.9963032375991965,0,2024
2024-01-06,kharadi,0,0.0,1.0,48.47083333333333,42.595238095238095,1.4910714285714286,63,58.857142857142854,0.14285714285714285,29.4,11.7,0.0,41,18,0,2,0,0.10303137904317879,0.9946781061893646,0,2024
2024-01-07,kharadi,0,0.0,1.0,27.8625,45.1297619047619,2.534523809523809,63,59.714285714285715,0.8571428571428571,30.0,14.0,0.8,42,18,0,2,0,0.1201261651823505,0.9927586335250793,0,2024
2024-01-08,kharadi,0,0.0,1.0,24.270833333333332,45.13511904761905,0.00535714285714306,58,60.714285714285715,1.0,29.8,17.4,0.0,43,18,0,2,0,0.13718540405660057,0.9905453876091833,0,2024
2024-01-09,kharadi,0,0.0,1.0,20.404166666666665,43.267857142857146,-1.8672619047619052,69,60.714285714285715,0.0,28.4,17.1,1.0,0,18,0,2,0,0.1542040475626894,0.988039023376751,0,2024
2024-01-10,kharadi,0,0.0,1.0,28.079166666666666,39.38333333333333,-3.8845238095238095,79,62.42857142857143,1.7142857142857142,28.3,15.0,0.7,1,18,0,2,0,0.17117705961019986,0.985240282501282,0,2024
2024-01-11,kharadi,0,0.0,1.0,24.629166666666666,36.22440476190476,-3.158928571428571,71,64.71428571428571,2.2857142857142856,29.0,10.1,0.0,2,18,0,2,0,0.18809941761179758,0.9821499931752291,0,2024
2024-01-12,kharadi,0,0.0,1.0,26.575,31.797023809523807,-4.427380952380953,63,66.14285714285714,1.4285714285714286,29.7,11.8,0.0,3,18,0,2,0,0.20496611396949532,0.9787690698649216,0,2024
2024-01-13,kharadi,0,0.0,1.0,27.53333333333333,28.613095238095237,-3.1839285714285723,56,66.57142857142857,0.42857142857142855,30.5,9.2,0.0,4,18,0,2,0,0.22177215755648186,0.975098513039961,0,2024
2024-01-14,kharadi,0,0.0,1.0,20.704166666666666,25.622023809523807,-2.9910714285714284,55,65.57142857142857,-1.0,30.4,12.8,0.0,5,18,0,2,0,0.23851257519407648,0.9711394088771653,0,2024
2024-01-15,kharadi,0,0.0,1.0,19.691666666666666,24.59940476190476,-1.0226190476190478,50,64.42857142857143,-1.1428571428571428,29.0,13.4,0.0,6,18,0,2,0,0.2551824131233728,0.9668929289391521,0,2024
2024-01-16,kharadi,0,0.0,1.0,26.962500000000002,23.945238095238096,-0.6541666666666666,61,63.285714285714285,-1.1428571428571428,29.2,15.5,0.0,7,18,0,2,0,0.2717767384711357,0.9623603298276545,0,2024
2024-01-17,kharadi,0,0.0,1.0,31.2375,24.88214285714286,0.9369047619047625,65,62.142857142857146,-1.1428571428571428,29.7,18.2,0.0,8,18,0,2,0,0.2882906407095177,0.9575429528116719,0,2024
2024-01-18,kharadi,0,0.0,1.0,38.487500000000004,25.333333333333332,0.4511904761904764,69,60.142857142857146,-2.0,28.0,13.5,0.0,9,18,0,2,0,0.3047192331091634,0.9524422234305676,0,2024
2024-01-19,kharadi,0,0.0,1.0,36.2875,27.313095238095237,1.9797619047619055,67,59.857142857142854,-0.2857142857142857,29.3,17.1,0.0,10,18,0,2,0,0.321057654185271,0.9470596510722283,0,2024
2024-01-20,kharadi,0,0.0,1.0,28.566666666666666,28.700595238095243,1.3875000000000004,63,60.42857142857143,0.5714285714285714,29.5,17.9,0.0,11,18,0,2,0,0.3373010691361842,0.9413968285264122,0,2024
2024-01-21,kharadi,0,0.0,1.0,38.96666666666667,28.84821428571429,0.14761904761904784,63,61.42857142857143,1.0,28.0,12.7,0.0,12,18,0,2,0,0.3534446712740877,0.9354554315134164,0,2024
2024-01-22,kharadi,0,0.0,1.0,34.958333333333336,31.457142857142856,2.6089285714285717,60,62.57142857142857,1.1428571428571428,30.5,16.4,0.0,13,18,0,2,0,0.3694836834473831,0.9292372181882051,0,2024
2024-01-23,kharadi,0,0.0,1.0,43.5,33.63809523809524,2.180952380952381,58,64.0,1.4285714285714286,27.9,10.3,0.0,14,18,0,2,0,0.38541335945432564,0.9227440286201427,0,2024
2024-01-24,kharadi,0,0.0,1.0,26.6125,36.00059523809524,2.3625,43,63.57142857142857,-0.42857142857142855,27.7,10.1,0.0,15,18,0,2,0,0.4012289854475009,0.9159777842484877,0,2024
2024-01-25,kharadi,0,0.0,1.0,24.458333333333332,35.33988095238095,-0.6607142857142857,46,60.42857142857143,-3.142857142857143,27.7,10.5,0.0,16,18,0,2,0,0.4169258813287287,0.908940487313808,0,2024
2024-01-26,kharadi,0,0.0,1.0,43.225,33.33571428571429,-2.0041666666666673,47,57.142857142857146,-3.2857142857142856,29.7,11.8,0.0,17,18,0,2,0,0.4324994021339788,0.901634220265486,0,2024
2024-01-27,kharadi,0,0.0,1.0,51.90833333333333,34.32678571428571,0.9910714285714286,42,54.285714285714285,-2.857142857142857,30.1,12.0,0.0,18,18,0,2,0,0.44794493940789115,0.8940611451454876,0,2024
2024-01-28,kharadi,0,0.0,1.0,51.208333333333336,37.66130952380952,3.3345238095238092,50,51.285714285714285,-3.0,30.9,12.2,0.0,19,18,0,2,0,0.4632579225674917,0.88622350294858,0,2024
2024-01-29,kharadi,0,0.0,1.0,54.229166666666664,39.41011904761905,1.7488095238095238,48,49.42857142857143,-1.8571428571428572,31.1,9.7,0.0,20,18,0,2,0,0.4784338202547012,0.8781236129591848,0,2024
2024-01-30,kharadi,0,0.0,1.0,51.208333333333336,42.16309523809524,2.75297619047619,49,47.714285714285715,-1.7142857142857142,30.5,11.6,0.0,21,18,0,2,0,0.49346814167723735,0.8697638720650646,0,2024
2024-01-31,kharadi,0,0.0,1.0,47.5625,43.26428571428572,1.1011904761904765,51,46.42857142857143,-1.2857142857142858,31.7,19.7,0.0,22,18,0,2,0,0.5083564379375122,0.8611467540480452,0,2024
2024-02-01,kharadi,0,0.0,1.0,42.1,46.25714285714286,2.992857142857143,54,47.57142857142857,1.1428571428571428,29.0,15.7,0.0,23,18,0,2,0,0.5230943033491326,0.8522748088519838,0,2024
2024-02-02,kharadi,0,0.0,1.0,35.416666666666664,48.77738095238095,2.5202380952380956,58,48.714285714285715,1.1428571428571428,28.9,10.7,0.0,24,18,0,2,0,0.5376773767406141,0.8431506618282,0,2024
2024-02-03,kharadi,0,0.0,1.0,30.079166666666666,47.66190476190476,-1.115476190476191,46,50.285714285714285,1.5714285714285714,31.3,13.3,0.0,25,18,0,2,0,0.5521013427459208,0.8337770129585915,0,2024
2024-02-04,kharadi,0,0.0,1.0,41.175000000000004,44.54345238095238,-3.1184523809523808,51,50.857142857142854,0.5714285714285714,32.8,11.0,0.0,26,18,0,2,0,0.5663619330814524,0.8241566360566663,0,2024
2024-02-05,kharadi,0,0.0,1.0,50.93333333333334,43.110119047619044,-1.4333333333333331,49,51.0,0.14285714285714285,34.3,15.9,0.0,27,18,0,2,0,0.580454927809098,0.8142923779467267,0,2024
2024-02-06,kharadi,0,0.0,1.0,40.675000000000004,42.63928571428572,-0.47083333333333244,46,51.142857142857146,0.14285714285714285,34.7,17.8,0.0,28,18,0,2,0,0.5943761565849831,0.804187157621448,0,2024
2024-02-07,kharadi,0,0.0,1.0,30.508333333333336,41.13452380952382,-1.5047619047619045,44,50.714285714285715,-0.42857142857142855,34.5,17.4,0.0,29,18,0,2,0,0.6081214998935418,0.7938439653781019,0,2024
2024-02-08,kharadi,0,0.0,1.0,25.78333333333333,38.69821428571429,-2.4363095238095234,38,49.714285714285715,-1.0,33.2,9.5,0.0,30,18,0,2,0,0.6216868902665479,0.7832658619336791,0,2024
2024-02-09,kharadi,0,0.0,1.0,31.337500000000002,36.367261904761904,-2.3309523809523816,36,47.42857142857143,-2.2857142857142856,34.1,17.9,0.0,31,18,0,2,0,0.6350683134867438,0.7724559775191742,0,2024
2024-02-10,kharadi,0,0.0,1.0,32.80833333333333,35.78452380952381,-0.5827380952380946,38,44.285714285714285,-3.142857142857143,34.5,20.1,0.0,32,18,0,2,0,0.6482618097757122,0.7614175109532997,0,2024
2024-02-11,kharadi,0,0.0,1.0,34.09583333333333,36.17440476190477,0.38988095238095205,37,43.142857142857146,-1.1428571428571428,33.1,17.1,0.0,33,18,0,2,0,0.6612634749656386,0.7501537286959042,0,2024
2024-02-12,kharadi,0,0.0,1.0,30.8875,35.16309523809524,-1.0113095238095247,38,41.142857142857146,-2.0,33.4,19.2,0.0,34,18,0,2,0,0.6740694616546161,0.7386679638813748,0,2024
2024-02-13,kharadi,0,0.0,1.0,36.975,32.29940476190476,-2.863690476190477,29,39.57142857142857,-1.5714285714285714,34.0,19.2,0.0,35,18,0,2,0,0.6866759803451553,0.726963615332308,0,2024
2024-02-14,kharadi,0,0.0,1.0,41.1,31.770833333333332,-0.528571428571429,33,37.142857142857146,-2.4285714285714284,33.1,9.3,0.0,36,18,0,2,0,0.6990793005655562,0.7150441465537444,0,2024
2024-02-15,kharadi,0,0.0,1.0,33.141666666666666,33.283928571428575,1.5130952380952378,34,35.57142857142857,-1.5714285714285714,34.2,11.7,0.0,37,18,0,2,0,0.7112757519738152,0.7029130847082615,0,2024
2024-02-16,kharadi,0,0.0,1.0,32.4625,34.335119047619045,1.0511904761904762,39,35.0,-0.5714285714285714,35.9,22.8,0.0,38,18,0,2,0,0.7232617254437388,0.6905740195722293,0,2024
2024-02-17,kharadi,0,0.0,1.0,31.495833333333334,34.49583333333333,0.1607142857142852,37,35.42857142857143,0.42857142857142855,34.6,14.5,0.0,39,18,0,2,0,0.7350336741329413,0.6780306024735382,0,2024
2024-02-18,kharadi,0,0.0,1.0,47.30416666666667,34.30833333333333,-0.1874999999999995,40,35.285714285714285,-0.14285714285714285,34.4,12.4,0.0,40,18,0,2,0,0.746588114532413,0.6652865452111116,0,2024
2024-02-19,kharadi,0,0.0,1.0,33.15833333333334,36.195238095238096,1.8869047619047623,31,35.714285714285715,0.42857142857142855,34.3,17.6,0.0,41,18,0,2,0,0.7579216274973472,0.6523456189565257,0,2024
2024-02-20,kharadi,0,0.0,1.0,21.808333333333334,36.51964285714286,0.32440476190476275,33,34.714285714285715,-1.0,33.9,21.7,0.0,42,18,0,2,0,0.7690308592589181,0.6392116531380588,0,2024
2024-02-21,kharadi,0,0.0,1.0,21.2625,34.35297619047619,-2.166666666666667,50,35.285714285714285,0.5714285714285714,32.3,19.6,0.0,43,18,0,2,0,0.7799125224167177,0.6258885343075018,0,2024
2024-02-22,kharadi,0,0.0,1.0,26.241666666666664,31.51904761904762,-2.833928571428572,57,37.714285714285715,2.4285714285714284,31.3,19.0,0.0,44,18,0,2,0,0.7905633969115482,0.612380204990065,0,2024
2024-02-23,kharadi,0,0.0,1.0,27.275000000000002,30.533333333333335,-0.985714285714286,46,41.0,3.2857142857142856,31.8,10.4,0.0,45,18,0,2,0,0.8009803309782905,0.5986906625177214,0,2024
2024-02-24,kharadi,0,0.0,1.0,23.53333333333333,29.792261904761908,-0.741071428571428,38,42.0,1.0,33.0,18.5,0.0,46,18,0,2,0,0.8111602420785621,0.5848239578463322,0,2024
2024-02-25,kharadi,0,0.0,1.0,24.004166666666666,28.6547619047619,-1.1375000000000004,19,42.142857142857146,0.14285714285714285,33.2,16.8,0.0,47,18,0,2,0,0.8211001178128892,0.5707841943569036,0,2024
2024-02-26,kharadi,0,0.0,1.0,40.86666666666667,25.326190476190476,-3.3285714285714287,36,39.142857142857146,-3.0,35.8,22.7,0.0,48,18,0,2,0,0.8307970168121247,0.5565755266413303,0,2024
2024-02-27,kharadi,0,0.0,1.0,53.574999999999996,26.427380952380954,1.1011904761904756,38,39.857142857142854,0.7142857142857143,35.2,19.5,0.0,49,18,0,2,0,0.8402480696078469,0.5422021592729844,0,2024
2024-02-28,kharadi,0,0.0,1.0,39.93333333333333,30.96547619047619,4.538095238095237,36,40.57142857142857,0.7142857142857143,34.2,11.2,0.0,50,18,0,2,0,0.8494504794814806,0.527668345562516,0,2024
2024-02-29,kharadi,0,0.0,1.0,29.291666666666668,33.632738095238096,2.6672619047619044,34,38.57142857142857,-2.0,35.2,18.1,0.0,51,18,0,2,0,0.8584015232918917,0.512978386299228,0,2024
2024-03-01,kharadi,0,0.0,1.0,43.025,34.06845238095238,0.43571428571428633,37,35.285714285714285,-3.2857142857142856,36.4,14.9,0.0,52,18,0,2,0,0.8670985522812081,0.4981366284784055,0,2024
2024-03-02,kharadi,0,0.0,1.0,37.762499999999996,36.31845238095237,2.2499999999999996,43,34.0,-1.2857142857142858,35.3,25.5,0.0,53,18,0,2,0,0.8755389928586302,0.4831474640149687,0,2024
2024-03-03,kharadi,0,0.0,1.0,21.379166666666666,38.351190476190474,2.032738095238095,61,34.714285714285715,0.7142857142857143,31.6,22.6,0.0,54,18,0,2,0,0.8837203473619977,0.4680153284438345,0,2024
2024-03-04,kharadi,0,0.0,1.0,23.670833333333334,37.976190476190474,-0.375,50,40.714285714285715,6.0,33.4,18.9,0.0,55,18,0,2,0,0.8916401947968874,0.45274469960737107,0,2024
2024-03-05,kharadi,0,0.0,1.0,28.15416666666667,35.51964285714285,-2.456547619047619,37,42.714285714285715,2.0,35.0,23.7,0.0,56,18,0,2,0,0.8992961915530253,0.4373400963303323,0,2024
2024-03-06,kharadi,0,0.0,1.0,32.38333333333333,31.888095238095236,-3.6315476190476184,36,42.57142857142857,-0.14285714285714285,35.5,23.1,0.0,57,18,0,2,0,0.9066860720977985,0.4218060770826634,0,2024
2024-03-07,kharadi,0,0.0,1.0,26.620833333333334,30.809523809523803,-1.078571428571428,23,42.57142857142857,0.0,35.6,19.4,0.0,58,18,0,2,0,0.9138076496466615,0.4061472386305789,0,2024
2024-03-08,kharadi,0,0.0,1.0,18.879166666666666,30.427976190476187,-0.3815476190476192,24,41.0,-1.5714285714285714,36.6,18.7,0.0,59,18,0,2,0,0.9206588168102428,0.3903682146763026,0,2024
2024-03-09,kharadi,0,0.0,1.0,17.8625,26.978571428571424,-3.449404761904762,22,39.142857142857146,-1.8571428571428572,35.4,17.6,0.0,60,18,0,2,0,0.9272375462179537,0.374473674486883,0,2024
2024-03-10,kharadi,0,0.0,1.0,22.183333333333334,24.135714285714283,-2.842857142857142,25,36.142857142857146,-3.0,36.5,18.0,0.0,61,18,0,2,0,0.9335418911179212,0.35846832151248087,0,2024
2024-03-11,kharadi,0,0.0,1.0,26.741666666666664,24.250595238095237,0.11488095238095244,25,31.0,-5.142857142857143,36.8,21.6,0.0,62,18,0,2,0,0.9395699859530622,0.342356891994542,0,2024
2024-03-12,kharadi,0,0.0,1.0,27.674999999999997,24.689285714285717,0.43869047619047563,29,27.428571428571427,-3.5714285714285716,37.5,19.6,0.0,63,18,0,2,0,0.945320046913132,0.3261441535642696,0,2024
2024-03-13,kharadi,0,0.0,1.0,24.8125,24.620833333333334,-0.06845238095238163,29,26.285714285714285,-1.1428571428571428,36.2,18.9,0.0,64,18,0,2,0,0.9507903724625832,0.3098349038318025,0,2024
2024-03-14,kharadi,0,0.0,1.0,29.504166666666666,23.53928571428571,-1.081547619047619,33,25.285714285714285,-1.0,36.1,17.0,0.0,65,18,0,2,0,0.9559793438440766,0.2934339689665273,0,2024
2024-03-15,kharadi,0,0.0,1.0,32.175000000000004,23.951190476190476,0.41190476190476183,29,26.714285714285715,1.4285714285714286,35.8,21.3,0.0,66,18,0,2,0,0.9608854255574977,0.27694620226893646,0,2024
2024-03-16,kharadi,0,0.0,1.0,37.012499999999996,25.850595238095234,1.8994047619047625,37,27.428571428571427,0.7142857142857143,36.6,22.5,0.0,67,18,0,2,0,0.9655071658143364,0.2603764827344581,0,2024
2024-03-17,kharadi,0,0.0,1.0,36.125,28.586309523809522,2.735714285714285,31,29.571428571428573,2.142857142857143,37.0,23.3,0.0,68,18,0,2,0,0.969843196967294,0.24372971360968387,0,2024
2024-03-18,kharadi,0,0.0,1.0,33.42916666666667,30.57797619047619,1.9916666666666667,23,30.428571428571427,0.8571428571428571,36.1,21.8,0.0,69,18,0,2,0,0.9738922359149924,0.22701082094141847,0,2024
2024-03-19,kharadi,0,0.0,1.0,32.67916666666667,31.53333333333333,0.9553571428571433,27,30.142857142857142,-0.2857142857142857,35.8,17.0,0.0,70,18,0,2,0,0.9776530844816641,0.2102247521189836,0,2024
2024-03-20,kharadi,0,0.0,1.0,22.454166666666666,32.24821428571429,0.7148809523809528,21,29.857142857142858,-0.2857142857142857,36.0,15.5,0.0,71,18,0,2,0,0.981124629771712,0.19337647441020586,0,2024
2024-03-21,kharadi,0,0.0,1.0,26.6375,31.911309523809525,-0.33690476190476204,21,28.714285714285715,-1.1428571428571428,36.5,18.5,0.0,72,18,0,2,0,0.984305844499033,0.17647097349152166,0,2024
2024-03-22,kharadi,0,0.0,1.0,43.81666666666666,31.501785714285717,-0.40952380952380957,37,27.0,-1.7142857142857142,37.2,20.9,0.0,73,18,0,2,0,0.9871957872910085,0.15951325197263655,0,2024
2024-03-23,kharadi,0,0.0,1.0,42.166666666666664,33.16488095238095,1.6630952380952368,34,28.142857142857142,1.1428571428571428,37.5,24.2,0.0,74,18,0,2,0,0.9897936029670716,0.14250832791617088,0,2024
2024-03-24,kharadi,0,0.0,1.0,31.075,33.90119047619048,0.7363095238095241,28,27.714285714285715,-0.42857142857142855,38.4,18.0,0.0,75,18,0,2,1,0.992098522791769,0.12546123335273648,0,2024
2024-03-25,kharadi,0,0.0,1.0,31.604166666666668,33.179761904761904,-0.7214285714285715,35,27.285714285714285,-0.42857142857142855,38.9,11.4,0.0,76,18,0,2,1,0.9941098647022418,0.10837701279187609,0,2024
2024-03-26,kharadi,0,0.0,1.0,34.00416666666667,32.91904761904762,-0.2607142857142856,36,29.0,1.7142857142857142,39.5,17.3,0.0,77,18,0,2,1,0.9958270335100595,0.09126072172931188,0,2024
2024-03-27,kharadi,0,0.0,1.0,35.65416666666667,33.108333333333334,0.1892857142857147,36,30.285714285714285,1.2857142857142858,40.8,20.0,0.0,78,18,0,2,1,0.9972495210773451,0.07411742515094437,0,2024
2024-03-28,kharadi,0,0.0,1.0,36.862500000000004,34.99404761904762,1.8857142857142861,36,32.42857142857143,2.142857142857143,39.5,22.3,0.0,79,18,0,2,1,0.998376906467142,0.056952196034039754,0,2024
2024-03-29,kharadi,0,0.0,1.0,39.59583333333333,36.4547619047619,1.4607142857142865,36,34.57142857142857,2.142857142857143,40.0,21.3,0.0,80,18,0,2,1,0.9992088560679753,0.03977011384605572,0,2024
2024-03-30,kharadi,0,0.0,1.0,42.270833333333336,35.85178571428571,-0.6029761904761902,38,34.42857142857143,-0.14285714285714285,39.1,17.7,0.0,81,18,0,2,1,0.9997451236925734,0.022576263041545485,0,2024
2024-03-31,kharadi,0,0.0,1.0,36.9375,35.86666666666667,0.014880952380953058,27,35.0,0.5714285714285714,39.2,22.2,0.0,82,18,0,2,0,0.9999855506507186,0.005375731557583884,0,2024
2024-04-01,kharadi,0,0.0,1.0,32.050000000000004,36.704166666666666,0.8375000000000001,22,34.857142857142854,-0.14285714285714285,40.4,23.6,0.0,83,18,0,2,0,0.9999300657962057,-0.011826390691832589,0,2024
2024-04-02,kharadi,0,0.0,1.0,36.550000000000004,36.767857142857146,0.06369047619047663,30,33.0,-1.8571428571428572,39.8,21.4,0.0,84,18,0,2,0,0.9995786855478958,-0.029025013321975237,0,2024
2024-04-03,kharadi,0,0.0,1.0,34.97083333333333,37.13154761904762,0.36369047619047634,35,32.142857142857146,-0.8571428571428571,39.9,25.7,0.0,85,18,0,2,0,0.9989315138848577,-0.046215046983708354,0,2024
2024-04-04,kharadi,0,0.0,1.0,31.170833333333334,37.033928571428575,-0.09761904761904816,29,32.0,-0.14285714285714285,40.1,23.0,0.0,86,18,0,2,0,0.9979887423155984,-0.06339140486951038,0,2024
2024-04-05,kharadi,0,0.0,1.0,28.59166666666667,36.22083333333333,-0.8130952380952385,29,31.0,-1.0,40.6,23.9,0.0,87,18,0,2,0,0.9967506498213929,-0.08054900421874167,0,2024
2024-04-06,kharadi,0,0.0,1.0,22.416666666666668,34.648809523809526,-1.572023809523809,24,30.0,-1.0,40.1,26.0,0.0,88,18,0,2,0,0.9952176027737294,-0.09768276782171598,0,2024
2024-04-07,kharadi,0,0.0,1.0,25.34583333333333,31.812500000000004,-2.836309523809524,21,28.0,-2.0,39.3,28.0,0.0,89,18,0,2,0,0.9933900548258936,-0.11478762552212701,0,2024
2024-04-08,kharadi,0,0.0,1.0,18.383333333333333,30.156547619047622,-1.6559523809523813,18,27.142857142857142,-0.8571428571428571,39.1,18.2,0.0,90,18,0,2,0,0.9912685467787256,-0.13185851571739118,0,2024
2024-04-09,kharadi,0,2.0,1.0,27.3625,28.20416666666667,-1.952380952380953,33,26.571428571428573,-0.5714285714285714,39.3,20.8,0.0,91,18,0,2,0,0.9888537064205885,-0.1488903868564548,1,2024
2024-04-10,kharadi,2,2.0,1.0,31.916666666666668,26.89166666666667,-1.3125000000000004,32,27.0,0.42857142857142855,39.5,23.8,0.0,92,18,0,2,0,0.986146248341595,-0.16587819893463143,1,2024
2024-04-11,kharadi,0,0.0,1.0,33.25833333333333,26.455357142857142,-0.43630952380952337,28,26.571428571428573,-0.42857142857142855,39.4,23.0,0.0,93,18,0,2,0,0.9831469737221499,-0.1828169249850199,0,2024
2024-04-12,kharadi,0,0.0,1.0,28.483333333333334,26.75357142857143,0.2982142857142855,28,26.428571428571427,-0.14285714285714285,39.4,23.9,0.0,94,18,0,2,0,0.9798567700958665,-0.1997015525660636,0,2024
2024-04-13,kharadi,0,0.0,1.0,25.816666666666666,26.73809523809524,-0.015476190476190612,33,26.285714285714285,-0.14285714285714285,38.8,22.7,0.0,95,18,0,2,0,0.9762766110869321,-0.21652708524481437,0,2024
2024-04-14,kharadi,0,0.0,1.0,26.691666666666666,27.223809523809525,0.4857142857142855,42,27.571428571428573,1.2857142857142858,39.4,24.4,0.0,96,18,0,2,0,0.9724075561219968,-0.23328854407545518,0,2024
2024-04-15,kharadi,0,0.0,1.0,30.3625,27.416071428571428,0.192261904761905,41,30.571428571428573,3.0,40.6,19.1,0.0,97,18,0,2,0,0.9682507501166718,-0.2499809690726521,0,2024
2024-04-16,kharadi,0,0.0,1.0,39.69166666666667,29.12738095238095,1.711309523809524,34,33.857142857142854,3.2857142857142856,40.0,18.3,0.0,98,18,0,2,0,0.9638074231367307,-0.26659942067929354,0,2024
2024-04-17,kharadi,0,0.0,1.0,45.475,30.888690476190472,1.7613095238095242,32,34.0,0.14285714285714285,41.0,22.4,0.0,99,18,0,2,0,0.9590788900341131,-0.28313898122818354,0,2024
2024-04-18,kharadi,0,0.0,1.0,31.316666666666666,32.82559523809524,1.936904761904762,48,34.0,0.0,41.1,28.9,0.0,100,18,0,2,0,0.9540665500578387,-0.2995947563972602,0,2024
2024-04-19,kharadi,0,0.0,1.0,31.116666666666664,32.54821428571429,-0.27738095238095234,38,36.857142857142854,2.857142857142857,41.1,29.5,0.0,101,18,0,2,0,0.9487718864399473,-0.31596187665790293,0,2024
2024-04-20,kharadi,0,0.0,1.0,33.44166666666667,32.92440476190477,0.37619047619047563,41,38.285714285714285,1.4285714285714286,40.2,17.9,0.0,102,18,0,2,0,0.9431964659565866,-0.33223549871590435,0,2024
